"id","old_id","created_at","updated_at","deleted_at","name_th","name_en","is_active","created_by_employee_id","updated_by_employee_id","deleted_by_employee_id","outsource_status","eligible_approve_ot","field_type_id","data_status"
917,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขายและการตลาด,Sales and Marketing Officer,1,,,,0,0,,4
918,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขายต่างประเทศ,Oversea Sales Officer,1,,,,0,0,,4
919,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขายและการตลาดออนไลน์,Digital Sales and Marketing Officer,1,,,,0,0,,4
920,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักสร้างคอนเทนต์,Content Creator,1,,,,0,0,,4
921,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักเขียนโฆษณา,Copy Writer,1,,,,0,0,,4
922,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานวางแผนสื่อโฆษณา,Media Planning Officer,1,,,,0,0,,4
923,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานประสานงานโครงการ,Project Coordinator,1,,,,0,0,,4
924,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกประสานงานขายและบริการลูกค้า,Sales and Customer Service Coordination Section Manager,1,,,,0,0,,4
925,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานประสานงานขายและบริการลูกค้า,Sales and Customer Service Coordination Officer,1,,,,0,0,,4
926,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานประสานงานการตลาด,Marketing Coordinator,1,,,,0,0,,4
927,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายจัดซื้อ,Procurement Department Manager,1,,,,0,0,,4
928,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรจัดซื้ออาวุโส,Senior Procurement Engineer,1,,,,0,0,,4
929,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรจัดซื้อ,Procurement Engineer,1,,,,0,0,,4
930,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานจัดซื้อ ,Procurement Officer,1,,,,0,0,,4
931,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายชุมชนสัมพันธ์,Corporate Social Responsibility Department Manager,1,,,,0,1,,4
932,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกชุมชนสัมพันธ์,Corporate Social Responsibility Section Manager,1,,,,0,0,,4
933,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานชุมชนสัมพันธ์,Corporate Social Responsibility Officer,1,,,,0,0,,4
934,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายประสานงานราชการ,Government Relations Management Department Manager,1,,,,0,0,,4
935,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกประสานงานราชการ,Government Relations Management Section Manager,1,,,,0,1,,4
936,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานประสานงานราชการอาวุโส,Senior Government Relations Management Officer,1,,,,0,1,,4
937,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานประสานงานราชการ,Government Relations Management Officer,1,,,,0,0,,4
938,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานพัฒนาความยั่งยืนขององค์กร,Corporate Sustainability Development Officer,1,,,,0,0,,4
939,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการด้านนักลงทุนสัมพันธ์อาวุโส,Senior Investor Relations Manager,1,,,,0,0,,4
940,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายบริหารทรัพยากรมนุษย์,Human Resource Department Manager,1,,,,0,1,,4
941,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกทรัพยากรมนุษย์,Human Resource Section Manager,1,,,,0,1,,4
942,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานทรัพยากรมนุษย์อาวุโส,Senior Human Resource Officer,1,,,,0,0,,4
943,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานทรัพยากรมนุษย์,Human Resource Officer,1,,"10058796",,0,1,,4
944,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายฝึกอบรมและพัฒนาบุคลากร,Human Resource Training and Development Department Manager,1,,,,0,0,,4
945,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานฝึกอบรมและพัฒนาบุคลากรอาวุโส,Senior Human Resource Training and Development Officer,1,,,,0,0,,4
946,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานฝึกอบรมและพัฒนาบุคลากร,Human Resource Training and Development Officer,1,,,,0,0,,4
947,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ครูฝึกพนักงานจัดส่งสินค้า,Shipping Trainer,1,,,,0,0,,4
948,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกสรรหาและคัดเลือกบุคลากร,Recruitment and Selection Section Manager,1,,,,0,0,,4
949,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานสรรหาและคัดเลือกบุคลากรอาวุโส,Senior Recruitment and Selection Officer,1,,,,0,0,,4
950,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานสรรหาและคัดเลือกบุคลากร,Recruitment and Selection Officer,1,,,,0,0,,4
951,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบริหารค่าตอบแทนและสวัสดิการ,Compensation and Benefits Officer,1,,,,0,0,,4
952,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานอาคารสถานที่,Building Officer,1,,,,0,0,,4
953,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขับรถผู้บริหาร,Personal Driver,1,,,,0,0,,4
954,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานทำความสะอาด,Maid,1,,,,1,0,,4
955,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้อำนวยการสายงานบัญชีและการเงิน,VP-Finance and Accounting,1,,,,0,0,,4
956,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยผู้อำนวยการสายงานบัญชีและการเงิน,AVP-Finance and Accounting,1,,,,0,0,,4
957,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยผู้บริหารส่วนงานการเงิน,Assistant to President-Finance,1,,,,0,0,,4
958,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายบัญชี,Accounting Department Manager,1,,,,0,0,,4
959,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกบัญชี,Accounting Section Manager,1,,,,0,0,,4
960,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบัญชีอาวุโส,Senior Accounting Officer,1,,,,0,0,,4
961,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบัญชี,Accounting Officer,1,,,,0,0,,4
962,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,สมุห์บัญชี,Chief Accountant,1,,,,0,0,,4
963,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายการเงิน,Finance Department Manager,1,,,,0,0,,4
964,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกการเงิน,Finance Section Manager,1,,,,0,0,,4
965,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานการเงินอาวุโส,Senior Finance Officer,1,,,,0,0,,4
966,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานการเงิน,Finance Officer,1,,,,0,0,,4
967,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานห้องชั่ง,Weight officer,1,,,,0,0,,4
968,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายตรวจสอบภายใน,Internal Audit Department Manager,1,,,,0,0,,4
969,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกตรวจสอบภายใน,Internal Audit Section Manager,1,,,,0,0,,4
970,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานตรวจสอบภายใน,Internal Audit Officer,1,,,,0,0,,4
971,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้อำนวยการสายงานเทคโนโลยีสารสนเทศ,VP-Information Technology,1,,,,0,0,,4
972,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายพัฒนาระบบข้อมูล,Information System Development Department Manager,1,,,,0,0,,4
973,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าทีมพัฒนาระบบ,Team Leader,1,,,,0,0,,4
974,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักเขียนโปรแกรม,Programmer,1,,,,0,0,,4
975,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักพัฒนาเว็บไซต์,Web Developer,1,,,,0,0,,4
976,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักออกแบบ UI / UX,UI / UX Designer,1,,,,0,0,,4
977,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักพัฒนาระบบปฏิบัติการ IOS,IOS Developer,1,,,,0,0,,4
978,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักพัฒนาระบบปฏิบัติการ Android,Android Developer,1,,,,0,0,,4
979,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักพัฒนาระบบ Backend,Backend Developer,1,,,,0,0,,4
980,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักออกแบบและทดสอบระบบ,Implementer and Tester,1,,,,0,0,,4
981,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักทดสอบซอฟต์แวร์,Software Tester,1,,,,0,0,,4
982,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกเทคโนโลยีสารสนเทศ,Information System Development Section Manager,1,,,,0,0,,4
983,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเทคโนโลยีสารสนเทศอาวุโส,Senior IT Support,1,,,,0,0,,4
984,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเทคโนโลยีสารสนเทศ,IT Support,1,,,,0,0,,4
985,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานดูแลระบบ,System Administrator,1,,,,0,0,,4
986,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรระบบปัญญาประดิษฐ์,AI Engineer,1,,,,0,0,,4
987,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้อำนวยการสายงานพัฒนาธุรกิจ,VP-Business Development,1,,,,0,0,,4
988,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยผู้อำนวยการสายงานพัฒนาธุรกิจ,AVP-Business Development,1,,,,0,0,,4
989,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายพัฒนาธุรกิจ,Business Development Department Manager,1,,,,0,0,,4
990,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายยุทธศาสตร์และวางแผนการลงทุน,Strategy and Investment Planning Manager,1,,,,0,0,,4
991,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกพัฒนาธุรกิจ,Business Development Section Manager,1,,,,0,0,,4
992,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรพัฒนาธุรกิจอาวุโส,Senior Business Development Engineer,1,,,,0,0,,4
993,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรพัฒนาธุรกิจ,Business Development Engineer,1,,,,0,0,,4
994,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานพัฒนาธุรกิจอาวุโส,Senior Business Development Officer,1,,,,0,0,,4
995,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานธุรการ,Administrator,1,,,,1,0,,4
996,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายการขายและพัฒนาธุรกิจ,Sales and Business Development Department Manager,1,,,,0,0,,4
997,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรฝ่ายขายและพัฒนาธุรกิจ,Sales and Business Development Engineer,1,,,,0,0,,4
998,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานส่งเสริมการลงทุน,BOI Officer,1,,,,0,0,,4
999,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้อำนวยการโครงการ,Project Director,1,,,,0,0,,4
1000,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการโครงการ,Project Manager,1,,,,1,0,,4
1001,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรโครงการอาวุโส,Senior Project Engineer,1,,,,0,0,,4
1002,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรโครงการ,Project Engineer,1,,,,0,0,,4
1003,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรกระบวนการอาวุโส,Senior Process Engineer,1,,,,0,0,,4
1004,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายวิศวกรรมควบคุมและเครื่องมือวัด,Control and Instrumentation Engineering Department Manager,1,,,,0,1,,4
1005,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรระบบอัตโนมัติอาวุโส,Senior Automation Engineer,1,,,,0,0,,4
1006,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรระบบอัตโนมัติ,Automation Engineer,1,,,,0,0,,4
1007,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรควบคุมและเครื่องมือวัดอาวุโส,Senior Control and Instrument Engineer,1,,,,0,0,,4
1008,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรควบคุมและเครื่องมือวัด,Control and Instrument Engineer,1,,,,0,0,,4
1009,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายวิศวกรรมไฟฟ้า,Electrical Engineering Department Manager,1,,,,0,0,,4
1010,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรไฟฟ้าอาวุโส,Senior Electrical Engineer,1,,,,0,0,,4
1011,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรไฟฟ้า,Electrical Engineer,1,,,,0,0,,4
1012,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายวิศวกรรมโยธา,Civil Engineering Department Manager,1,,,,0,0,,4
1013,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรโยธาอาวุโส,Senior Civil Engineer,1,,,,0,0,,4
1014,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรโยธา,Civil Engineer,1,,,,0,0,,4
1015,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรประมาณราคา,Estimate Engineer,1,,,,0,0,,4
1016,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายวิศวกรรมเครื่องกล,Mechanical Engineering Department Manager,1,,,,0,0,,4
1017,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรเครื่องกลอาวุโส,Senior Mechanical Engineer,1,,,,0,0,,4
1018,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรเครื่องกล,Mechanical Engineer,1,,,,0,0,,4
1019,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกเขียนแบบ,Drafting Section Manager,1,,,,0,0,,4
1020,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรออกแบบ,CAD Engineer,1,,,,0,0,,4
1021,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเขียนแบบโยธา,Civil Draftman,1,,,,0,0,,4
1022,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเขียนแบบเครื่องกล,Mechanical Draftman,1,,,,0,0,,4
1023,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเขียนแบบไฟฟ้า,Electrical Draftman,1,,,,0,0,,4
1024,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรประสิทธิภาพ,Performance Engineer,1,,,,0,0,,4
1025,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายวิจัยและพัฒนา,Research and Development Department Manager,1,,,,0,0,,4
1026,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,เจ้าหน้าที่พัฒนาธุรกิจวิจัยอาวุโส,Senior Research Business Development Officer,1,,,,0,0,,4
1027,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,นักวิจัย,Researcher,1,,,,0,0,,4
1028,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยนักวิจัย,Assistant Researcher,1,,,,0,0,,4
1029,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานตัดเนื้อเยื่อ,Tissue Cutting Operator,1,,,,0,0,,4
1030,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยผู้บริหารส่วนงานวิเคราะห์ภูมิศาสตร์,Assistant to President-GIS,1,,,,0,0,,4
1031,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานวิเคราะห์ภูมิศาสตร์อาวุโส,Senior GIS Analyst,1,,,,0,0,,4
1032,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานวิเคราะห์ภูมิศาสตร์,GIS Analyst,1,,,,0,0,,4
1033,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายจัดหาที่ดิน,Land Acquisition Manager,1,,,,0,0,,4
1034,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ประธานเจ้าหน้าที่กลุ่มงานเทคโนโลยีและนวัตกรรม,Chief Information Officer,1,,,,0,0,,4
1035,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ประธานเจ้าหน้าที่กลุ่มงานการเงินและบัญชี,Chief Financial Officer,1,,,,0,0,,4
1036,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ประธานเจ้าหน้าที่กลุ่มงานปฏิบัติการ,Chief Operating Officer,1,,,,0,0,,4
1037,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ประธานเจ้าหน้าที่บริหาร,Chief Executive Officer,1,,,,0,0,,4
1038,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ประธานเจ้าหน้าที่บริหารร่วม,Co-Chief Executive Officer,1,,,,0,1,,4
1039,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ที่ปรึกษา,Consultant,1,,,,0,0,,4
1040,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้อำนวยการสายงานทั่วไป,General Director,1,,,,0,0,,4
1041,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,เลขานุการ,Secretary,1,,,,0,0,,4
1042,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการฝ่ายประชาสัมพันธ์และสื่อสารองค์กร,Public Relations Department Manager,1,,,,0,0,,4
1043,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกประชาสัมพันธ์,Public Relations Section Manager,1,,,,0,0,,4
1044,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกสิ่งแวดล้อม,Environmental Section Manager,1,,,,0,0,,4
1045,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรสิ่งแวดล้อม,Environmental Engineer,1,,,,0,0,,4
1046,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานสิ่งแวดล้อม,Environmental Officer,1,,,,0,0,,4
1047,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,เจ้าหน้าที่ความปลอดภัย,Safety Officer,1,,,,0,0,,4
1048,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,เจ้าหน้าที่ความปลอดภัยและสิ่งแวดล้อม,Safety and Environmental Officer,1,,,,1,0,,4
1049,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ช่างเทคนิคไฟฟ้า,Solar Electrical Technician,1,,,,0,0,,4
1050,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการโรงงาน,Plant Manager,1,,,,1,1,,4
1051,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการเดินเครื่อง,Operation Manager,1,,,,0,1,,4
1052,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรประจำกะเดินเครื่องอาวุโส,Senior Shift Engineer,1,,,,0,1,,4
1053,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรประจำกะเดินเครื่อง,Shift Engineer,1,,,,0,1,,4
1054,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้ากะ,Shift Supervisor,1,,,,1,1,,4
1055,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานควบคุมการผลิตไฟฟ้า,DCS Controller,1,,,,1,0,,4
1056,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเทอไบน์และวอเตอร์แพลนท์,Turbine and Water Plant Operator,1,,,,0,0,,4
1057,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเทอไบน์,Turbine Operator,1,,,,0,0,,4
1058,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบอยเลอร์และคอมบัสชั่น,Boiler and Combustion Operator,1,,,,0,0,,4
1059,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบอยเลอร์และวอเตอร์แพลนท์,Boiler and Water Plant Operator,1,,,,0,0,,4
1060,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเชื้อเพลิง,Fuel Operator,1,,,,0,0,,4
1061,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบำบัดอากาศ,Air Treatment Operator,1,,,,0,0,,4
1062,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานควบคุมเครื่องคัดแยกขยะ,Waste Separator,1,,,,0,0,,4
1063,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานรับสินค้า,Storehouse Operator,1,,,,0,0,,4
1064,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานผลิตเชื้อเพลิง,Chipper,1,,,,0,0,,4
1065,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขับเครนไฟฟ้า,Crane Operator,1,,,,1,0,,4
1066,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าควบคุมคุณภาพ,Utility Supervisor,1,,,,0,1,,4
1067,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าระบบบำบัดน้ำเสีย,Waste Water Treatment Supervisor,1,,,,0,0,,4
1068,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานบำบัดน้ำเสีย,Waste Water Treatment Operator,1,,,,0,0,,4
1069,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานห้องแล็ป,Lab Test Operator,1,,,,0,0,,4
1070,"","2024-01-11 19:29:07.0","2024-07-01 14:31:49.0",,พนักงานผลิต,Production Operator,1,,,,0,0,1599,1
1071,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการปฏิบัติการเดินรถ,Transportation Operation Manager,1,,,,0,0,,4
1072,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าปฏิบัติการเดินรถ,Transportation Operation Supervisor,1,,,,0,0,,4
1073,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานปฎิบัติการเดินรถ,Transportation Operation Officer,1,,,,0,0,,4
1074,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าวางแผนการเดินรถและงานทะเบียน,Transportation Planning and Registration Supervisor,1,,,,0,0,,4
1075,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานเปิดปิดงาน,Fleet Operation Officer,1,,,,0,0,,4
1076,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานทะเบียน,Registration Officer,1,,,,0,0,,4
1077,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานจัดส่งสินค้า (พจส.),Shipping Clerk,1,,,,0,0,,4
1078,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกรับสินค้า,Product Section Manager,1,,,,0,0,,4
1079,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกร,Engineer,1,,,,1,1,,4
1080,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้ช่วยพนักงานรับสินค้า,Assistant Storehouse Operator,1,,,,0,0,,4
1081,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการแผนกการผลิต,Production Section Manager,1,,,,0,0,,4
1082,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,วิศวกรการผลิต,Production Engineer,1,,,,0,0,,4
1083,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานควบคุมการผลิต,Production Control Operator,1,,,,0,0,,4
1084,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ผู้จัดการคลังสินค้า,Warehouse Manager,1,,,,0,0,,4
1085,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าแผนกคลังสินค้า,Warehouse Supervisor,1,,,,0,0,,4
1086,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานคลังสินค้า,Warehouse Officer,1,,,,0,0,,4
1087,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานขับรถโฟล์คลิฟท์,Forklift Driver,1,,,,0,0,,4
1088,DUPLICATE,"2024-01-11 19:29:07.0","2024-01-11 19:29:07.0",,พนักงานควบคุมการผลิต,Production Control Operator,0,,,,0,0,,
1089,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,หัวหน้าแผนกซ่อมบำรุง,Preventive Maintenance Supervisor,1,,,,0,1,,4
1090,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ช่างเครื่องกล,Mechanical Technician,1,,,,1,0,,4
1091,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,ช่างไฟฟ้า,Electrical Technician,1,,,,1,0,,4
1092,"","2024-01-11 19:29:07.0","2024-07-01 14:31:42.0",,พนักงานสโตร์,Store Officer,1,,,,1,0,,4
